image_id,weather,timeofday,scene,stratify_group
091cac36-ab592cc2.jpg,clear,daytime,other,clear_daytime_other
a3b2a95f-0b5e59a2.jpg,clear,daytime,city street,clear_daytime_city street
61fe889c-ac8a1af5.jpg,clear,night,city street,clear_night_city street
2fa74756-2cb93577.jpg,clear,daytime,highway,clear_daytime_highway
8e6e0e33-2f89dd9d.jpg,overcast,daytime,residential,overcast_daytime_residential
3cc4b870-767d5fdd.jpg,overcast,daytime,residential,overcast_daytime_residential
803ea454-8997b750.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
68fe80f9-9dff54d0.jpg,rainy,daytime,city street,rainy_daytime_city street
97c07e11-c5dfaa6d.jpg,clear,night,highway,clear_night_highway
8b9ab0e7-a7477435.jpg,clear,night,city street,clear_night_city street
4b373d67-af43ab6d.jpg,clear,daytime,highway,clear_daytime_highway
a2e43964-c8b532d6.jpg,snowy,daytime,residential,snowy_daytime_residential
260cf770-44f1681f.jpg,overcast,dawn/dusk,highway,overcast_dawn/dusk_highway
5a707cae-0e32f08e.jpg,snowy,night,city street,snowy_night_city street
a6d7a68d-0222ead1.jpg,snowy,night,city street,snowy_night_city street
a0b5d314-b6de2897.jpg,undefined,daytime,city street,undefined_daytime_city street
a1c31e7f-148b2fca.jpg,clear,night,residential,clear_night_residential
fdb7ff6e-bcaa5d96.jpg,undefined,daytime,city street,undefined_daytime_city street
7f8f0d23-0b46bc60.jpg,clear,daytime,city street,clear_daytime_city street
88bf99c4-a3e2fc15.jpg,clear,night,city street,clear_night_city street
082d5dee-0b01783e.jpg,undefined,daytime,city street,undefined_daytime_city street
038cd048-36e0d7c4.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
337a6069-b1d115db.jpg,undefined,daytime,city street,undefined_daytime_city street
717451b3-8d1860c9.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
4123a174-adff4387.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
16330b51-d822909e.jpg,clear,daytime,city street,clear_daytime_city street
85cebc9b-d132d81f.jpg,clear,night,city street,clear_night_city street
38e914bf-805d93c4.jpg,overcast,daytime,highway,overcast_daytime_highway
609549bc-24ebf582.jpg,snowy,daytime,city street,snowy_daytime_city street
a9db986f-9a362a34.jpg,snowy,night,city street,snowy_night_city street
58bba673-839be8ff.jpg,clear,daytime,city street,clear_daytime_city street
846d55cb-8c26ec23.jpg,clear,night,city street,clear_night_city street
7a861562-d8a5438d.jpg,clear,night,residential,clear_night_residential
76223846-69ab7ab3.jpg,clear,daytime,city street,clear_daytime_city street
1e24bf7e-04eda2bb.jpg,undefined,night,other,undefined_night_other
31f9eb70-45e4cdc2.jpg,clear,daytime,residential,clear_daytime_residential
4b788c3d-0203948c.jpg,overcast,daytime,city street,overcast_daytime_city street
a16471ef-787e345b.jpg,clear,night,city street,clear_night_city street
5beb9d03-b25212f6.jpg,rainy,daytime,city street,rainy_daytime_city street
2e581c37-b9a37335.jpg,snowy,daytime,city street,snowy_daytime_city street
1f44d8f2-8b61f64b.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
33f3e7c4-574341ed.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
4f018ad6-d6b8c885.jpg,clear,night,city street,clear_night_city street
34d90e18-dd153599.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
23504a42-56193c5c.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
837c8cb0-9bda8a78.jpg,undefined,daytime,highway,undefined_daytime_highway
0f0697e2-63642a70.jpg,clear,night,highway,clear_night_highway
808eb900-26a5fdc9.jpg,clear,night,highway,clear_night_highway
6785f873-31160af8.jpg,clear,night,city street,clear_night_city street
66ff492d-f5372cf7.jpg,clear,night,city street,clear_night_city street
54a450b5-65ba0d9d.jpg,undefined,daytime,residential,undefined_daytime_residential
5e464562-3a6c856b.jpg,clear,night,city street,clear_night_city street
a1177581-78c47a0e.jpg,clear,daytime,city street,clear_daytime_city street
698975fb-7d39a05e.jpg,clear,daytime,city street,clear_daytime_city street
6de41b44-c793e975.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
419ad787-18d2b137.jpg,clear,daytime,residential,clear_daytime_residential
90749b46-b745579e.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
20b7ae17-cc1ae315.jpg,clear,night,city street,clear_night_city street
8d83f48c-af1bc0f9.jpg,undefined,daytime,city street,undefined_daytime_city street
38879100-187aac64.jpg,clear,night,highway,clear_night_highway
15213755-77609c0e.jpg,clear,daytime,city street,clear_daytime_city street
a34da29b-3dd9edcc.jpg,overcast,night,city street,overcast_night_city street
97f4a063-9fac7a7a.jpg,rainy,daytime,city street,rainy_daytime_city street
161a176b-f766d2d8.jpg,overcast,daytime,highway,overcast_daytime_highway
5ae16ac1-70b337a8.jpg,overcast,daytime,city street,overcast_daytime_city street
a88221be-ac4e37ca.jpg,clear,night,highway,clear_night_highway
427d77d7-48135646.jpg,overcast,daytime,city street,overcast_daytime_city street
63a1ced6-040fbbb0.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
5246dd71-1ea84e1a.jpg,clear,night,city street,clear_night_city street
976c74f9-4782e0c3.jpg,clear,daytime,highway,clear_daytime_highway
4794d81d-8fbd3ef3.jpg,clear,night,city street,clear_night_city street
b065802d-c7645940.jpg,clear,night,city street,clear_night_city street
5524faf2-87ec362a.jpg,undefined,daytime,city street,undefined_daytime_city street
849b9037-0d888569.jpg,undefined,daytime,city street,undefined_daytime_city street
373a8558-8fc59acc.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
20038870-555511e0.jpg,clear,night,highway,clear_night_highway
80d72f8b-be698f32.jpg,undefined,daytime,residential,undefined_daytime_residential
50cb47ce-ffd4a248.jpg,undefined,daytime,city street,undefined_daytime_city street
61eb2afd-ec34f7f4.jpg,clear,night,highway,clear_night_highway
35b6387f-8359a419.jpg,clear,daytime,city street,clear_daytime_city street
40200758-af8ffe62.jpg,clear,daytime,highway,clear_daytime_highway
6b28e1d6-51d1c851.jpg,overcast,daytime,highway,overcast_daytime_highway
af125bb1-0c0d4cfa.jpg,overcast,daytime,city street,overcast_daytime_city street
0b33e96e-74d7ee88.jpg,clear,night,city street,clear_night_city street
359f02ae-4723eef1.jpg,undefined,daytime,residential,undefined_daytime_residential
3d382e70-f7d325d9.jpg,undefined,daytime,city street,undefined_daytime_city street
159e579f-aa6ae61c.jpg,clear,night,highway,clear_night_highway
17e8a712-538444fa.jpg,clear,night,highway,clear_night_highway
a9500e18-cf79b8be.jpg,clear,night,city street,clear_night_city street
5250cae5-89744ede.jpg,snowy,daytime,highway,snowy_daytime_highway
8d3289f1-c0262ef1.jpg,rainy,daytime,highway,rainy_daytime_highway
5e127969-957e3ee4.jpg,clear,night,highway,clear_night_highway
5d49bfb3-cfebcb70.jpg,clear,daytime,residential,clear_daytime_residential
71e3a903-b4d10e4a.jpg,clear,night,highway,clear_night_highway
8482856b-79dee852.jpg,overcast,daytime,city street,overcast_daytime_city street
18368c9a-b3082f11.jpg,clear,daytime,residential,clear_daytime_residential
10e81844-5e6e61cc.jpg,clear,daytime,highway,clear_daytime_highway
2f87c0cf-525be0b8.jpg,clear,night,city street,clear_night_city street
a8e13657-9faf8f3c.jpg,undefined,daytime,residential,undefined_daytime_residential
1797ecb1-aa9f873c.jpg,clear,daytime,city street,clear_daytime_city street
66ce6db0-5e9eaa83.jpg,overcast,daytime,residential,overcast_daytime_residential
5ee22e6a-7667a536.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
a278206e-e1bcf1bd.jpg,rainy,daytime,residential,rainy_daytime_residential
178758a1-1016fb96.jpg,clear,daytime,city street,clear_daytime_city street
04be39da-0d1f5c97.jpg,undefined,daytime,city street,undefined_daytime_city street
59eda3c4-b960b546.jpg,clear,night,city street,clear_night_city street
19e40aef-b4a95cc9.jpg,clear,night,highway,clear_night_highway
6ec176b4-f18cd1f5.jpg,rainy,night,city street,rainy_night_city street
921eef97-d680df05.jpg,snowy,daytime,city street,snowy_daytime_city street
84e0c6e5-b4b14a9b.jpg,overcast,daytime,city street,overcast_daytime_city street
6fad51a0-089f51d7.jpg,clear,night,city street,clear_night_city street
0e26f125-1dd3f6dd.jpg,undefined,daytime,city street,undefined_daytime_city street
0573cc84-e67f61ef.jpg,undefined,daytime,city street,undefined_daytime_city street
0f442be6-83bdd3cb.jpg,snowy,daytime,residential,snowy_daytime_residential
42eb4698-399f7079.jpg,undefined,daytime,city street,undefined_daytime_city street
959aed52-c5dde1cd.jpg,clear,night,city street,clear_night_city street
1508a138-e7785677.jpg,overcast,daytime,highway,overcast_daytime_highway
7a55f679-3274ea48.jpg,clear,night,highway,clear_night_highway
994dca85-0a00ce4f.jpg,clear,night,city street,clear_night_city street
a4681504-63c001b3.jpg,overcast,daytime,city street,overcast_daytime_city street
b002b825-848cc03f.jpg,clear,daytime,residential,clear_daytime_residential
88b6fbc3-81df4a11.jpg,overcast,dawn/dusk,city street,overcast_dawn/dusk_city street
08ef9f76-98fad0d1.jpg,overcast,daytime,city street,overcast_daytime_city street
1da3214f-201ee989.jpg,undefined,daytime,residential,undefined_daytime_residential
a4740c5c-c1b598fc.jpg,clear,night,city street,clear_night_city street
363a5e58-0f8ac016.jpg,clear,daytime,city street,clear_daytime_city street
1af21ce1-633a8e8f.jpg,overcast,daytime,highway,overcast_daytime_highway
88a38f22-fbbef9a9.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
495e2c3d-01f03645.jpg,overcast,daytime,highway,overcast_daytime_highway
48ad9d98-3416dd20.jpg,overcast,daytime,highway,overcast_daytime_highway
5cbb394d-8a742633.jpg,undefined,dawn/dusk,highway,undefined_dawn/dusk_highway
0714456d-2648a0c9.jpg,snowy,daytime,city street,snowy_daytime_city street
1a7cc66f-1469cb04.jpg,rainy,daytime,city street,rainy_daytime_city street
9d2cee0b-3ac11a02.jpg,clear,night,city street,clear_night_city street
713a5718-c0d543bf.jpg,clear,daytime,city street,clear_daytime_city street
4c871573-fe3f6236.jpg,clear,night,city street,clear_night_city street
a5687e7b-9e95229c.jpg,clear,night,city street,clear_night_city street
2aef52cc-b3dcd07e.jpg,clear,night,city street,clear_night_city street
2235195b-71d0963d.jpg,clear,daytime,city street,clear_daytime_city street
341e1634-2b9ae221.jpg,clear,night,city street,clear_night_city street
62fc466a-0e78fe12.jpg,overcast,daytime,city street,overcast_daytime_city street
6524f7ed-515bc777.jpg,clear,daytime,city street,clear_daytime_city street
a489e935-144ba256.jpg,clear,daytime,residential,clear_daytime_residential
0a715be4-ee5118b4.jpg,clear,daytime,city street,clear_daytime_city street
5057cb04-7290d1c3.jpg,clear,night,city street,clear_night_city street
726770e5-33f45b27.jpg,clear,daytime,highway,clear_daytime_highway
75390743-58b3c607.jpg,clear,daytime,city street,clear_daytime_city street
15ea4f81-c50c49e4.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
64ea3319-1dfa83c2.jpg,clear,daytime,residential,clear_daytime_residential
6d5c1066-c69f196f.jpg,clear,daytime,residential,clear_daytime_residential
936ebd07-dd66b32a.jpg,clear,night,city street,clear_night_city street
77697853-1a225795.jpg,clear,night,highway,clear_night_highway
17d4f1b8-aaa10d26.jpg,clear,daytime,city street,clear_daytime_city street
6357c360-1d490933.jpg,clear,daytime,residential,clear_daytime_residential
634c1785-3bb9a8a2.jpg,clear,daytime,highway,clear_daytime_highway
82e2860f-fee77b99.jpg,rainy,night,city street,rainy_night_city street
49569a39-b701fcd6.jpg,rainy,daytime,city street,rainy_daytime_city street
25abdc75-49389517.jpg,undefined,daytime,city street,undefined_daytime_city street
2474cb06-ee0169a5.jpg,overcast,daytime,highway,overcast_daytime_highway
7c1f7804-bb196f49.jpg,clear,night,city street,clear_night_city street
8eda31fc-dd1caf7e.jpg,snowy,daytime,city street,snowy_daytime_city street
8c22b4af-c0294d55.jpg,snowy,daytime,highway,snowy_daytime_highway
0e2792db-e4c0ecde.jpg,clear,daytime,city street,clear_daytime_city street
66ecd1f8-edb2dc85.jpg,clear,night,city street,clear_night_city street
3842e612-d3158d4e.jpg,clear,daytime,city street,clear_daytime_city street
4a3485c9-4a0ee717.jpg,clear,night,city street,clear_night_city street
270489de-7d942fdf.jpg,clear,night,highway,clear_night_highway
7e60bacf-49b9ecad.jpg,clear,night,highway,clear_night_highway
2e6f9a58-7e62c186.jpg,overcast,daytime,city street,overcast_daytime_city street
6ba6358d-eea81eb7.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
4716b3e0-67e026e1.jpg,clear,daytime,highway,clear_daytime_highway
87cfb905-732a6083.jpg,clear,night,highway,clear_night_highway
811e2cf4-6491bc93.jpg,clear,night,city street,clear_night_city street
6feede64-1a876fd7.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
1508d098-3404ad5e.jpg,clear,daytime,city street,clear_daytime_city street
3a462614-600680f9.jpg,clear,daytime,city street,clear_daytime_city street
a0bec1c7-e1089fa7.jpg,clear,night,city street,clear_night_city street
9a6d621a-0f2214e5.jpg,overcast,daytime,city street,overcast_daytime_city street
2326b725-4afbb2b1.jpg,clear,daytime,city street,clear_daytime_city street
7514fdb6-f693be8e.jpg,clear,daytime,residential,clear_daytime_residential
6b99163e-ab30caad.jpg,snowy,night,city street,snowy_night_city street
7e8b11fe-cec88fbf.jpg,clear,daytime,city street,clear_daytime_city street
946343bd-ea8140cd.jpg,clear,night,city street,clear_night_city street
a6563559-72c9185b.jpg,clear,night,city street,clear_night_city street
7141ba57-eb082988.jpg,clear,night,city street,clear_night_city street
35ab42cd-660c10a7.jpg,undefined,daytime,highway,undefined_daytime_highway
9e47d882-537df08c.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
9ee15386-31a6e790.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
5c976963-4abc9999.jpg,clear,daytime,highway,clear_daytime_highway
9502e027-9e7429d3.jpg,overcast,daytime,city street,overcast_daytime_city street
8ab8f8e5-1ab8b605.jpg,clear,dawn/dusk,city street,clear_dawn/dusk_city street
24887ac4-1a62d8fc.jpg,clear,daytime,city street,clear_daytime_city street
45c976d5-56cb9bbb.jpg,clear,night,city street,clear_night_city street
b0a681c2-0f0d7171.jpg,clear,night,city street,clear_night_city street
0a987fbc-48d777e2.jpg,clear,night,city street,clear_night_city street
37ee34be-752db4c2.jpg,clear,night,city street,clear_night_city street
59aad6f2-1c644907.jpg,clear,night,city street,clear_night_city street
2aa3da17-7177855f.jpg,clear,night,city street,clear_night_city street
962f6f45-f30c71ec.jpg,clear,night,city street,clear_night_city street
71e1e7e0-6d6699fa.jpg,clear,night,city street,clear_night_city street
a93d8c59-15ea2d5b.jpg,clear,night,residential,clear_night_residential
1db6bdec-131e24f5.jpg,clear,night,highway,clear_night_highway
acdbeaf8-1b7c29d0.jpg,clear,night,residential,clear_night_residential
2edb863b-111b2d94.jpg,clear,night,city street,clear_night_city street
730d3319-58064fcf.jpg,clear,night,city street,clear_night_city street
58688af9-0450d427.jpg,clear,daytime,highway,clear_daytime_highway
50033295-616ceb6d.jpg,overcast,daytime,residential,overcast_daytime_residential
a81733b9-873c6beb.jpg,snowy,daytime,other,snowy_daytime_other
13c811ed-d3488a6b.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
71e02b71-abd6aaed.jpg,clear,daytime,highway,clear_daytime_highway
a7d0bbf5-099a8fc8.jpg,undefined,daytime,highway,undefined_daytime_highway
2fc571d2-97743b65.jpg,clear,night,city street,clear_night_city street
3228edd0-e3f3f820.jpg,clear,night,highway,clear_night_highway
93d81d3e-7451f8a7.jpg,rainy,daytime,city street,rainy_daytime_city street
70c0bfbf-2f58a4d0.jpg,snowy,night,city street,snowy_night_city street
987340e7-623df28e.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
5d4bd923-c4ad81d5.jpg,clear,daytime,city street,clear_daytime_city street
16d86d3d-855bb6ab.jpg,clear,night,city street,clear_night_city street
547c4edb-a7c04e35.jpg,clear,daytime,city street,clear_daytime_city street
57023942-bc2628a4.jpg,clear,night,city street,clear_night_city street
8ec5b9cb-3b2e3353.jpg,clear,night,city street,clear_night_city street
a2d87171-39d1324e.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
03866c0e-2a861ef2.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
41f684cb-f92bea94.jpg,clear,night,city street,clear_night_city street
71c805aa-9309dab9.jpg,clear,night,highway,clear_night_highway
8b9a941a-16cdeb84.jpg,clear,daytime,city street,clear_daytime_city street
64d37435-3025c42b.jpg,overcast,daytime,city street,overcast_daytime_city street
6e131b9b-d80b2661.jpg,clear,daytime,city street,clear_daytime_city street
a0da8cd4-13a49d3e.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
6baced85-e215d007.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
a765ccd2-1d367834.jpg,clear,daytime,highway,clear_daytime_highway
8472da84-38de5345.jpg,undefined,daytime,highway,undefined_daytime_highway
0d3a2ed1-ac4b05e1.jpg,clear,daytime,highway,clear_daytime_highway
773c53f2-885aa591.jpg,rainy,daytime,highway,rainy_daytime_highway
3bad9f24-235436ee.jpg,clear,night,city street,clear_night_city street
262a1d6f-00d120cb.jpg,clear,night,residential,clear_night_residential
61516d07-3ef348cb.jpg,undefined,daytime,highway,undefined_daytime_highway
15bb4509-90e3fb7f.jpg,snowy,night,city street,snowy_night_city street
2410ad60-59a0e430.jpg,undefined,daytime,city street,undefined_daytime_city street
3648dd75-e2828e70.jpg,clear,night,city street,clear_night_city street
0d6a0db0-3ca56823.jpg,clear,night,city street,clear_night_city street
2d675f2a-b42a5165.jpg,clear,night,city street,clear_night_city street
3a786a22-a3fcf0a9.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
554ddbae-d9ecde95.jpg,snowy,night,city street,snowy_night_city street
3b44ef5a-ebfef038.jpg,clear,daytime,highway,clear_daytime_highway
4bbc0de4-5729d417.jpg,clear,night,city street,clear_night_city street
26bd4851-4397afde.jpg,clear,daytime,city street,clear_daytime_city street
24cef2ba-59945f22.jpg,clear,dawn/dusk,residential,clear_dawn/dusk_residential
572c47d5-d52d4c20.jpg,overcast,daytime,highway,overcast_daytime_highway
1961eb77-0cd58879.jpg,clear,night,city street,clear_night_city street
56c11459-5ca06c1d.jpg,clear,night,highway,clear_night_highway
0bed936e-6663282a.jpg,rainy,night,city street,rainy_night_city street
52fec519-d18ccf56.jpg,undefined,daytime,city street,undefined_daytime_city street
4ac0ec5e-e7aaf875.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
30eab472-96a9cee9.jpg,overcast,daytime,residential,overcast_daytime_residential
205d4654-88d67ef9.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
a0131a06-d4da4cac.jpg,clear,night,highway,clear_night_highway
8d90527b-c4fdc589.jpg,clear,night,city street,clear_night_city street
6688998e-c5273cd5.jpg,clear,night,residential,clear_night_residential
01e0535c-fe710ab9.jpg,clear,daytime,residential,clear_daytime_residential
5e4fdd69-c969e374.jpg,clear,daytime,city street,clear_daytime_city street
144b01ee-a32054c7.jpg,overcast,daytime,city street,overcast_daytime_city street
a36779ef-ed4402ba.jpg,undefined,daytime,city street,undefined_daytime_city street
5653e4db-f4710383.jpg,rainy,daytime,city street,rainy_daytime_city street
a2a4f3af-f7de9ea7.jpg,clear,daytime,highway,clear_daytime_highway
903fb008-20f3e244.jpg,clear,daytime,city street,clear_daytime_city street
98d21a33-b3e1a0e9.jpg,clear,night,highway,clear_night_highway
645f2d38-be588c34.jpg,clear,night,city street,clear_night_city street
23ea0f4f-ebfdf6e7.jpg,rainy,night,city street,rainy_night_city street
45fd93e3-3daa78f1.jpg,clear,daytime,city street,clear_daytime_city street
b059de74-ea4727b2.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
097450c5-87ec5fcf.jpg,snowy,night,residential,snowy_night_residential
02097021-05dcbf23.jpg,snowy,daytime,city street,snowy_daytime_city street
83e453e7-62718bfa.jpg,clear,daytime,city street,clear_daytime_city street
2e1a56da-df45ef17.jpg,clear,night,city street,clear_night_city street
ae0a5c3d-b53834ff.jpg,rainy,daytime,city street,rainy_daytime_city street
0d606092-6cb1ae91.jpg,snowy,dawn/dusk,city street,snowy_dawn/dusk_city street
1c522a69-00786fea.jpg,rainy,daytime,highway,rainy_daytime_highway
0ca0e5b8-29ea0437.jpg,clear,night,city street,clear_night_city street
9d89a21d-e93f215f.jpg,rainy,daytime,highway,rainy_daytime_highway
830b86f1-bd76c2c0.jpg,snowy,night,city street,snowy_night_city street
616c6563-cd86f2d3.jpg,clear,night,city street,clear_night_city street
37793729-b4e714c4.jpg,rainy,daytime,highway,rainy_daytime_highway
5b952ae7-190d4cf2.jpg,clear,night,highway,clear_night_highway
61540be6-c24f27ea.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
17a50ff7-8d252856.jpg,partly cloudy,daytime,residential,partly cloudy_daytime_residential
0b796e55-0d102bd0.jpg,undefined,daytime,city street,undefined_daytime_city street
0fcda5d5-8b44b522.jpg,undefined,daytime,residential,undefined_daytime_residential
2b8d266f-bc359e58.jpg,undefined,night,residential,undefined_night_residential
79105e65-a1c48df8.jpg,rainy,daytime,city street,rainy_daytime_city street
44912fa2-d4c163d9.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
95166bb7-b6ecf060.jpg,clear,night,residential,clear_night_residential
21b782dc-e3756a4c.jpg,clear,night,city street,clear_night_city street
2d678938-52a178e4.jpg,clear,daytime,city street,clear_daytime_city street
80e09f7b-f1f58c82.jpg,overcast,daytime,city street,overcast_daytime_city street
9a9e4916-cf5a26f4.jpg,overcast,daytime,city street,overcast_daytime_city street
01460ec4-522da2d6.jpg,rainy,night,city street,rainy_night_city street
03565f44-411ba699.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
7effcc5a-bdebe2e9.jpg,clear,night,highway,clear_night_highway
223ab2be-479e7f64.jpg,clear,daytime,city street,clear_daytime_city street
202132d1-5257585b.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
4f5137f3-134a3a29.jpg,clear,daytime,highway,clear_daytime_highway
0ecb74d4-afb553f4.jpg,clear,night,residential,clear_night_residential
26524816-876a4816.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
50f5ee33-93407745.jpg,overcast,daytime,city street,overcast_daytime_city street
85e61596-706aa7f4.jpg,clear,night,other,clear_night_other
3225c61b-4cb04db5.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
a8e8484d-7eb2c84a.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
b18ad0fa-0d3a365e.jpg,clear,daytime,city street,clear_daytime_city street
18af04b6-f79b96af.jpg,clear,night,city street,clear_night_city street
8467b31d-9dfe6369.jpg,clear,night,highway,clear_night_highway
40ee0792-d0882b61.jpg,overcast,daytime,city street,overcast_daytime_city street
2bedfdc9-efe2f9e2.jpg,clear,night,highway,clear_night_highway
4b17fb01-6a2b1647.jpg,clear,daytime,residential,clear_daytime_residential
9bcc69b1-4290a30a.jpg,rainy,daytime,city street,rainy_daytime_city street
a23e87b4-c6c761bc.jpg,undefined,daytime,city street,undefined_daytime_city street
59ecdd99-e7cf3994.jpg,clear,night,city street,clear_night_city street
576b1ad2-c54b5def.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
791efc8b-8c86fc84.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
5f2d88a0-6e4a11f4.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
109fc76c-4981de2c.jpg,clear,daytime,city street,clear_daytime_city street
813b0571-709d2263.jpg,clear,night,highway,clear_night_highway
977beb87-d99c8c2f.jpg,clear,night,highway,clear_night_highway
4e99efd9-afcb1741.jpg,clear,night,city street,clear_night_city street
22a3b8e1-754d7edb.jpg,overcast,daytime,city street,overcast_daytime_city street
99c3c189-bceb8963.jpg,clear,night,city street,clear_night_city street
8c54f737-cbc3b75e.jpg,clear,daytime,residential,clear_daytime_residential
63fa90e1-bd92f195.jpg,undefined,daytime,highway,undefined_daytime_highway
0b2bed67-0c752272.jpg,clear,night,city street,clear_night_city street
925ae96b-6d28155b.jpg,undefined,daytime,city street,undefined_daytime_city street
25c43765-2ce4ecc8.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
14c79cde-52f747e6.jpg,clear,night,city street,clear_night_city street
55c60010-db577e68.jpg,clear,night,city street,clear_night_city street
1641fb3a-3c87e04f.jpg,undefined,daytime,city street,undefined_daytime_city street
9a4b6065-e02bc323.jpg,partly cloudy,daytime,highway,partly cloudy_daytime_highway
06c7f82e-4d749e9b.jpg,clear,night,highway,clear_night_highway
106b57e4-02c83caa.jpg,overcast,dawn/dusk,residential,overcast_dawn/dusk_residential
34f38cb1-0e60ab4e.jpg,clear,night,highway,clear_night_highway
a86e63ad-1a1ffbeb.jpg,clear,night,city street,clear_night_city street
8e5c68e8-08f350a7.jpg,rainy,daytime,city street,rainy_daytime_city street
3a6c9756-47bdb7c6.jpg,snowy,night,city street,snowy_night_city street
97459024-4f96f13f.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
0e947ab4-9e87f729.jpg,clear,night,city street,clear_night_city street
294e5b65-f356d0c1.jpg,rainy,night,highway,rainy_night_highway
74adb447-43a4100e.jpg,clear,night,highway,clear_night_highway
3d938d6b-38eba432.jpg,partly cloudy,daytime,city street,partly cloudy_daytime_city street
1b8036c0-72ff2943.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
aac7193c-561d66af.jpg,clear,night,city street,clear_night_city street
aa88fa0c-fda02603.jpg,clear,daytime,highway,clear_daytime_highway
3197a326-1f22294c.jpg,clear,night,city street,clear_night_city street
3eb34943-5ca3e592.jpg,clear,night,city street,clear_night_city street
a8e1f908-106c5c24.jpg,undefined,daytime,city street,undefined_daytime_city street
239f9f7e-9b88c13e.jpg,clear,night,city street,clear_night_city street
20b07991-554011b3.jpg,clear,daytime,city street,clear_daytime_city street
84c188a4-7bf31e73.jpg,clear,daytime,city street,clear_daytime_city street
528e1786-09301c3f.jpg,clear,dawn/dusk,highway,clear_dawn/dusk_highway
5b86c8ea-f982c987.jpg,overcast,daytime,city street,overcast_daytime_city street
4b9930a7-d7948497.jpg,clear,night,residential,clear_night_residential
2532100b-d24f237f.jpg,clear,daytime,city street,clear_daytime_city street
441e0bd4-26d1b3f1.jpg,undefined,daytime,city street,undefined_daytime_city street
8fdc0d11-9a98debd.jpg,overcast,daytime,highway,overcast_daytime_highway
8b2967d0-a67f460d.jpg,clear,night,city street,clear_night_city street
55529981-83c79f3a.jpg,clear,night,city street,clear_night_city street
226e7dd7-d3150bf7.jpg,partly cloudy,daytime,residential,partly cloudy_daytime_residential
55ca88e0-2a8a115f.jpg,snowy,dawn/dusk,city street,snowy_dawn/dusk_city street
0f837def-7fbedddc.jpg,snowy,daytime,city street,snowy_daytime_city street
5c8e6a77-395299c0.jpg,clear,night,city street,clear_night_city street
a03a0cb3-9d874bdf.jpg,undefined,dawn/dusk,city street,undefined_dawn/dusk_city street
4cc4e7db-be0ea076.jpg,clear,night,city street,clear_night_city street
78044bf1-003dec89.jpg,snowy,daytime,city street,snowy_daytime_city street
a26fea7c-a38bac0f.jpg,overcast,daytime,city street,overcast_daytime_city street
39781048-38db3b41.jpg,clear,night,city street,clear_night_city street
30dcfe0a-0c0bccac.jpg,overcast,daytime,city street,overcast_daytime_city street
72e9ae84-abfd1616.jpg,clear,night,city street,clear_night_city street
42e4c5d5-19122679.jpg,clear,daytime,residential,clear_daytime_residential
6bd2d920-865e5392.jpg,clear,daytime,residential,clear_daytime_residential
